"ActivityLabel" "SubjectID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" 15 0.20473933 0.02611972 -0.091784969 0.49599889 0.25724195 -0.27842983 0.92658832 -0.15549845 0.01476568 -0.97742357 -0.92009131 -0.90652393 0.20829859 0.15501241 -0.2640993 0.14867062 0.15020969 -0.18924766 0.44966144 -0.20686498 0.23306729 -0.41520279 -0.37654102 -0.24507458 -0.25118246 -0.025045663 -0.23497359 -0.37723256 -0.48278546 -0.33647767 0.41738854 0.36072657 0.41738854 0.36072657 0.11933511 0.1152732 -0.12128101 -0.29014078 -0.43271355 -0.48155707 0.23369585 0.26282847 -0.17278842 0.58742392 0.1744278 -0.41188183 0.079757363 0.085448217 -0.14648629 0.11953503 0.1450361 -0.22849413 -0.2662256 -0.45283682 -0.12416629 -0.46249189 -0.33805505 -0.3582476 0.36968888 0.1436256 0.11059604 0.11415159 -0.31638086 -0.39434393 -0.48082004 -0.51917207
"WALKING_DOWNSTAIRS" 16 0.36535389 -0.021317081 -0.15973792 0.47598384 -0.19014696 -0.11085371 0.93710239 0.083784647 -0.20442672 -0.95585824 -0.97825686 -0.98900585 -0.35784612 -0.12011821 0.28663452 -0.0087404568 -0.19560443 -0.37463506 0.2422661 -0.047888603 -0.088324764 -0.55437069 -0.54566989 -0.51201039 -0.12391519 -0.22160328 -0.069695377 -0.58733973 -0.62290701 -0.63266174 0.35039163 0.32919746 0.35039163 0.32919746 -0.10861744 -0.083249552 -0.39594534 -0.51692493 -0.60056197 -0.6770934 0.15969266 -0.1895303 -0.12525864 0.58333842 -0.24146438 -0.17437011 -0.10086269 -0.24944446 -0.29615513 -0.0010006972 -0.18954448 -0.45306254 -0.51672956 -0.51783804 -0.53500243 -0.56886306 -0.56695558 -0.54917224 0.3227089 0.12594691 -0.019317069 -0.17858739 -0.53652089 -0.58664205 -0.65258855 -0.73692156
"WALKING_DOWNSTAIRS" 17 0.29331611 -0.01352348 -0.10827412 0.35002084 0.0074914763 -0.33606243 0.93800705 -0.26320857 -0.063171336 -0.93882935 -0.97718395 -0.96588356 0.15789463 0.03299352 -0.267727 -0.017500589 -0.32306878 -0.58554282 0.32487155 -0.37188899 0.058301606 -0.44599214 -0.57940856 -0.45055302 -0.23020618 0.056548727 -0.20882845 -0.41022841 -0.68561456 -0.46989884 0.2438267 0.25436175 0.2438267 0.25436175 -0.19980251 -0.15536523 -0.29692374 -0.43399573 -0.55234144 -0.67955878 -0.12162848 -0.20197075 -0.35252551 0.49562551 0.040928069 -0.37978563 -0.20207059 -0.38743851 -0.52715935 0.072658513 -0.29727979 -0.64449916 -0.37090565 -0.55248213 -0.38656179 -0.47151496 -0.5999006 -0.52341523 0.045704573 0.16169069 -0.14390383 -0.17590657 -0.50704534 -0.4815524 -0.64847381 -0.74992072
"WALKING_DOWNSTAIRS" 18 0.21680681 -0.01642128 -0.11651765 -0.23323395 -0.32337861 -0.32178451 0.92636186 -0.23626519 -0.19057482 -0.97062758 -0.95582181 -0.92574522 0.010330181 -0.071030727 0.013477243 -0.37151888 -0.46216587 -0.59596198 0.25009519 -0.33621924 0.0076454349 -0.70094587 -0.68563133 -0.58417497 -0.092159814 0.12461453 -0.057984616 -0.74187716 -0.77010955 -0.67073388 -0.2453675 -0.17793521 -0.2453675 -0.17793521 -0.45287123 -0.35373585 -0.51177055 -0.63369926 -0.73443447 -0.79854561 -0.30435614 -0.32375408 -0.41241066 -0.20685954 -0.36558289 -0.32587759 -0.45042337 -0.46354881 -0.55994998 -0.34725104 -0.49960263 -0.62983549 -0.67219414 -0.66358095 -0.56207854 -0.71153152 -0.70223811 -0.62959329 -0.24346059 -0.27094466 -0.40658389 -0.29178248 -0.70166443 -0.65202849 -0.7866913 -0.83010604
"WALKING_DOWNSTAIRS" 19 0.44015435 0.022606349 -0.22299543 0.85331715 0.51456467 0.29557971 0.82405959 -0.21654636 -0.33575608 -0.91202991 -0.98024044 -0.938731 -0.44205304 0.67966323 -0.043430955 0.69640146 0.24581168 0.11912814 0.30451184 -0.27595087 -0.082567069 0.44325434 0.27264454 0.17365054 -1 0.61488271 0.57356862 0.27874808 0.36849772 0.11458094 0.85845198 0.53847598 0.85845198 0.53847598 0.5224301 0.53805456 0.60948135 0.38063858 0.33335261 0.21773985 0.72293753 0.53987486 0.3198894 0.90208302 0.40440808 0.17414388 0.54958998 0.21632554 0.21315713 0.69886097 0.19207335 0.028530087 0.82693067 0.63622751 0.46459616 0.32155264 -0.026481808 -0.046700453 0.74508523 0.16823958 0.58787898 0.46077853 0.44486668 0.09135464 0.15556826 0.21282351
"WALKING_DOWNSTAIRS" 20 0.15369714 0.0050746934 -0.093664961 -0.057260064 0.3087866 -0.2757637 0.91709519 -0.28122759 0.079319421 -0.93518933 -0.95350719 -0.91758068 0.11777335 -0.77597488 0.5328888 -0.20551838 -0.011935763 -0.40423339 0.37049263 -0.27542457 0.30813042 -0.40181726 -0.21157729 0.10715036 -0.2357295 0.03283888 -0.84551081 -0.36116725 -0.36457494 -0.083086186 0.045710657 -0.023176643 0.045710657 -0.023176643 -0.1829564 -0.11828663 -0.014545051 -0.17314182 -0.35925029 -0.27473649 -0.097734193 0.32660631 -0.20711179 -0.041747189 0.21611147 -0.38095536 -0.22597787 -0.0051260667 -0.36077426 -0.25492873 -0.092943666 -0.44482254 -0.26017836 -0.16350138 0.22836515 -0.4468695 -0.24841563 -0.0367515 -0.051749773 -0.15921696 -0.13821842 -0.099375525 -0.1929739 -0.30289834 -0.28853843 -0.30725864
"WALKING_DOWNSTAIRS" 21 0.076304242 0.0062245014 -0.074242734 0.25906974 0.30320531 -0.10241856 0.87547851 -0.36006325 -0.17733723 -0.95146592 -0.93932684 -0.96892766 -0.044600675 0.15317377 -0.1831658 0.084599076 -0.073808364 -0.18125118 0.40345342 -0.54211646 -0.11379775 -0.58223392 -0.29792577 -0.33329937 -0.33757406 -0.068067039 -0.2577198 -0.55994502 -0.25898145 -0.42431173 0.25820278 0.30900737 0.25820278 0.30900737 -0.030214917 0.18362116 -0.17412811 -0.31679662 -0.37611236 -0.28189885 0.22913427 0.1993523 -0.020627044 0.27063241 0.27353315 -0.23072043 0.091507669 -0.10164194 -0.060185396 -0.023433366 -0.10641052 -0.30611839 -0.4244802 -0.17251784 -0.19136333 -0.633147 -0.39323806 -0.44804458 0.30581328 0.1068268 0.1956522 0.16216901 -0.24736315 -0.49833823 -0.25921626 -0.36463643
"WALKING_DOWNSTAIRS" 22 0.37691975 -0.032645181 -0.064039218 0.28953947 0.053635407 -0.47183461 0.92037813 -0.25452081 -0.048382381 -0.91472768 -0.9784149 -0.93677255 0.041436802 0.44450274 0.018082309 0.042431349 -0.14069579 -0.54212599 0.35893293 -0.33950646 0.065539493 -0.29779132 -0.5959242 -0.37906066 0.037628236 -0.0027854726 0.21977307 -0.23068807 -0.64361449 -0.40937752 0.22589292 0.084715696 0.22589292 0.084715696 -0.10193861 -0.10307652 -0.20178416 -0.31804933 -0.46202789 -0.61275605 0.036883455 0.10296722 -0.4217588 0.376417 -0.040747478 -0.54838388 0.046154211 -0.15454863 -0.46665817 -0.057655651 -0.18571716 -0.62069083 -0.10013662 -0.57007744 -0.28933867 -0.36052897 -0.61560147 -0.4681963 0.14950112 -0.12240283 -0.039572208 -0.19694737 -0.36385023 -0.40348146 -0.583132 -0.68364572
"WALKING_DOWNSTAIRS" 23 0.29802217 -0.04033405 -0.059958972 -0.085789501 0.15435278 0.22386056 0.92065366 -0.11741855 -0.19360632 -0.97469623 -0.94097618 -0.89423535 0.16198607 0.089885721 -0.032612892 0.045357503 -0.042243669 0.14162374 0.24555272 -0.22565872 -0.084598006 -0.60651228 0.20534924 -0.1421975 -0.37378916 -0.39283358 -0.040547981 -0.41346086 0.096132866 -0.35629625 0.057402257 0.14115913 0.057402257 0.14115913 0.10323514 0.233999 0.048181553 -0.17196982 -0.094044743 0.010547706 0.0090025895 0.09605013 0.25454547 -0.125937 0.11165344 0.10420409 0.026770237 -0.033718839 0.18909461 -0.029193925 -0.12330044 0.098191347 -0.38181147 0.29502641 -0.17007371 -0.68498811 0.13781984 -0.21160271 0.2551895 -0.10628013 0.24454412 0.21138282 -0.0018544634 -0.48829005 -0.011159515 -0.028968286
"WALKING_DOWNSTAIRS" 24 0.27727055 0.0010843479 -0.074001118 -0.068522771 -0.24505904 -0.14455223 0.94409736 -0.16444424 -0.13204566 -0.97687949 -0.94587154 -0.92228901 0.012242582 0.0094627089 -0.00073386855 -0.25620124 -0.33983554 -0.19886849 0.35316271 -0.20131242 -0.044484943 -0.60229351 -0.46635436 -0.46799774 -0.22043763 0.12489243 -0.095585176 -0.43596128 -0.48170225 -0.46420985 -0.080551897 -0.027205391 -0.080551897 -0.027205391 -0.23773251 -0.10221411 -0.35778071 -0.33767372 -0.50167223 -0.43506659 -0.22290529 -0.25586411 -0.096382249 -0.014215578 -0.2867067 -0.24576218 -0.3014009 -0.39166305 -0.11668149 -0.27440902 -0.32639552 -0.27927002 -0.4251254 -0.42184892 -0.42971601 -0.66084724 -0.49958631 -0.52972717 0.0065549274 -0.19801413 -0.12682261 -0.076711152 -0.33129668 -0.45910266 -0.48911795 -0.40795291
"WALKING_DOWNSTAIRS" 25 0.25930825 -0.07693859 -0.10410158 -0.2089479 0.057342828 -0.50003035 0.96410874 -0.051120724 0.10796287 -0.98101489 -0.95721686 -0.93263822 0.35847206 0.0035988673 -0.036131206 -0.51013866 -0.32482792 -0.76232903 -0.34570813 0.1054259 0.10092762 0.075451756 -0.49496261 -0.34476045 -0.29067678 -0.060526936 -0.34510264 -0.28236468 -0.7802206 -0.61426095 -0.15248435 -0.18364558 -0.15248435 -0.18364558 -0.50577571 -0.47903469 0.045880166 -0.14202214 -0.61077945 -0.60661767 -0.31696926 -0.10075125 -0.59660626 -0.17008753 0.067027176 -0.48835135 -0.50718039 -0.37378068 -0.74033099 -0.55868261 -0.31551711 -0.78247008 0.046524046 -0.5986691 -0.26674327 0.06900627 -0.44380618 -0.43229434 -0.29511997 -0.25404277 -0.48804546 -0.47040628 -0.33430969 -0.1674639 -0.62502526 -0.61057335
"WALKING_DOWNSTAIRS" 26 0.14976175 0.013895937 -0.10579217 0.24497082 -0.038191744 -0.21521507 0.940913 -0.10609406 0.14654378 -0.95409136 -0.94038079 -0.9468919 0.071653291 0.0032760721 0.057328969 -0.099620059 -0.081251444 -0.28093801 0.38401463 -0.15888059 0.3046724 -0.35917894 -0.35699872 -0.22433287 -0.25347666 -0.052913372 -0.17003216 -0.093477722 -0.46342861 -0.30532966 0.19240107 0.13211465 0.19240107 0.13211465 -0.07445717 -0.14455255 -0.12887226 -0.22590141 -0.30495291 -0.49279975 0.028054349 -0.039974197 -0.21733455 0.32069713 -0.097993797 -0.27772521 -0.21588887 -0.14819109 -0.27182422 -0.06200253 -0.06831983 -0.28800968 -0.12244298 -0.37855493 -0.15280745 -0.43547686 -0.34853833 -0.32015668 0.055139679 -0.0031567934 -0.19355668 -0.091302889 -0.24538733 -0.34667811 -0.47659109 -0.55134467
"WALKING_DOWNSTAIRS" 27 0.44742047 -0.0092567068 -0.090927797 0.048476382 -0.22308481 -0.12100427 0.87522714 -0.18164657 -0.34355162 -0.87841908 -0.98587752 -0.9041973 -0.054230843 0.1390953 -0.1303127 -0.16350103 -0.23712518 -0.42950043 0.29326044 -0.20987364 -0.22052141 -0.58543058 -0.5156313 -0.3520585 -0.14666835 -0.13677295 0.22277816 -0.54228211 -0.48936152 -0.28358269 0.047680725 -0.056526432 0.047680725 -0.056526432 -0.21649491 -0.19617688 -0.32110625 -0.5285343 -0.46527932 -0.50014069 -0.10943216 -0.23486318 -0.26733715 0.10456554 -0.26561833 -0.11256968 -0.21428776 -0.3107125 -0.40108172 -0.18403962 -0.20700739 -0.45496875 -0.47028838 -0.4530794 -0.25600672 -0.62195103 -0.56214016 -0.44605335 -0.0855107 -0.18726843 -0.12962301 -0.29583199 -0.49913783 -0.63574237 -0.47771194 -0.56767001
"WALKING_DOWNSTAIRS" 28 0.14057459 0.0053288306 -0.1813491 0.4003637 0.51357161 -0.2059661 0.91745604 -0.25856969 -0.13751654 -0.97541903 -0.93148423 -0.90368539 -0.067805039 0.18836462 -0.14015071 0.25881953 0.43383176 -0.21914936 0.42693066 -0.43965723 -0.14316488 -0.095197981 0.061914884 -0.22052482 -0.072182301 -0.14180673 0.23645702 0.16391746 -0.17275557 -0.14415122 0.4035962 0.3664047 0.4035962 0.3664047 0.2786742 0.14332392 0.24360071 -0.11122017 -0.038066836 -0.26363415 0.31757317 0.55583601 -0.10602347 0.43161683 0.39383524 -0.34008248 0.20991883 0.33063035 -0.14204616 0.19867126 0.45251972 -0.29417968 0.11174348 0.10491212 -0.10602674 -0.16117837 0.026874918 -0.33320525 0.51046157 0.065038908 0.23012842 0.016743276 -0.050808557 -0.31879582 -0.21753455 -0.38258496
"WALKING_DOWNSTAIRS" 29 0.25155734 -0.020543258 -0.040556929 0.17472111 -0.33119697 -0.21424322 0.94929664 -0.069104952 0.06607926 -0.95513736 -0.9284479 -0.91149223 -0.36030887 0.05510811 -0.22645771 -0.075690661 -0.21234499 -0.47044311 0.33720636 -0.2793309 0.19159616 -0.59741678 -0.44860433 -0.38704468 -0.13227987 -0.22643435 0.0030748473 -0.45784329 -0.71537684 -0.44663663 0.083007322 0.091897471 0.083007322 0.091897471 -0.20804426 -0.075666878 -0.28462149 -0.54487522 -0.5960837 -0.65028838 0.090231213 -0.24944069 -0.2350224 0.20640217 -0.42210575 -0.26541923 -0.084023269 -0.22981565 -0.39754281 -0.15090452 -0.24772059 -0.54418298 -0.47281684 -0.48960089 -0.29891212 -0.63705222 -0.42852632 -0.47489313 0.10655427 -0.086365758 -0.05542333 -0.10837264 -0.54911777 -0.62136842 -0.63563085 -0.69564463
"WALKING_DOWNSTAIRS" 30 0.32421585 -0.044241163 -0.18456373 0.12989904 0.29977405 -0.14397559 0.96041158 -0.058539405 0.10984403 -0.97679346 -0.93630008 -0.84933951 0.43976877 -0.4615256 0.015614382 -0.041465175 0.3211401 -0.41933377 0.13030435 -0.061668625 0.10421429 -0.12971342 -0.22158612 -0.057202014 0.36467691 -0.29116715 -0.097096144 -0.37272698 -0.56685276 -0.30601548 0.13889578 0.27934552 0.13889578 0.27934552 -0.10875724 0.26565147 0.037077691 -0.27314349 -0.48112076 -0.50644401 0.17488377 0.43153403 -0.20081171 0.11168668 0.13969939 -0.18004992 0.0039513394 0.2620556 -0.32174323 -0.18670351 0.29747206 -0.52192844 -0.043513937 -0.26506209 0.026353958 -0.1613835 -0.20134877 -0.17244397 0.40945598 0.00053475414 0.30575598 0.20268456 -0.31802119 -0.3668616 -0.51678142 -0.52757318
"WALKING_UPSTAIRS" 1 0.32955346 -0.045809874 -0.068692746 -0.34616447 -0.088366342 0.061060465 0.87003325 -0.38953599 -0.10227457 -0.98218329 -0.97911713 -0.92620699 -0.08285449 -0.15213924 0.10163567 -0.45391479 -0.34985927 -0.71764875 -0.32077105 0.15009047 0.17553167 -0.71932142 0.073283791 -0.55433699 0.037868054 -0.24515738 -0.091072781 -0.62577171 -0.61627417 -0.57073742 -0.14179601 -0.24352603 -0.14179601 -0.24352603 -0.48700596 -0.42421175 -0.13508638 -0.20849725 -0.59684938 -0.66919698 -0.38928571 -0.19215988 -0.42648177 -0.32981544 -0.094217199 0.18712184 -0.47733812 -0.36835723 -0.69320414 -0.47759683 -0.37406297 -0.74005254 -0.60102882 -0.34378323 -0.48511586 -0.75805594 0.25665146 -0.62025183 -0.30826339 -0.32680477 -0.41507628 -0.43954436 -0.36570104 -0.24282164 -0.66954663 -0.69201372
"WALKING_UPSTAIRS" 2 0.19783456 -0.015901763 -0.059524406 -0.2428711 0.024754142 -0.33775479 0.84367191 -0.485434 0.024352758 -0.96906199 -0.97411723 -0.97010297 0.2335703 -0.27556189 0.010905074 -0.15975995 -0.22289269 -0.66060136 -0.44712807 0.41172116 0.14933354 -0.65947959 -0.5404835 -0.43198887 -0.13925586 -0.14947834 -0.0672735 -0.32162522 -0.70340559 -0.26844621 -0.15199134 -0.21775806 -0.15199134 -0.21775806 -0.30250936 -0.16887868 -0.31186725 -0.47999984 -0.53923339 -0.52273916 -0.16474722 -0.019725823 -0.43852121 -0.27592645 -0.0166755 -0.3356283 -0.12203994 -0.23314413 -0.60443288 -0.28428047 -0.26648443 -0.7188119 -0.45060809 -0.55081699 -0.27772179 -0.73407511 -0.53740207 -0.54490514 -0.15958425 -0.37325925 -0.11697266 -0.24629526 -0.46088027 -0.5870545 -0.57074142 -0.49800598
"WALKING_UPSTAIRS" 3 0.26222974 -0.016215127 -0.13942684 -0.41678636 -0.10604939 -0.31288174 0.8723612 -0.38956254 -0.20753693 -0.95702882 -0.96547597 -0.87607558 0.071830348 -0.0026566318 0.09233667 -0.5411831 -0.28267168 -0.73778848 -0.44215253 0.29628284 0.35088866 -0.61161495 -0.5740219 -0.56385212 -0.043967209 -0.027190461 -0.12453339 -0.53044881 -0.75225362 -0.55914946 -0.26688199 -0.43027808 -0.26688199 -0.43027808 -0.51397183 -0.44484099 -0.33958523 -0.47530997 -0.66269371 -0.68978835 -0.57433202 -0.22742648 -0.52920427 -0.36507416 -0.10301127 -0.26282169 -0.60038456 -0.31826552 -0.71165058 -0.52193538 -0.29136158 -0.76219114 -0.55441913 -0.63729191 -0.52937925 -0.63072533 -0.5421183 -0.61555691 -0.43349695 -0.51651446 -0.41312115 -0.49046825 -0.55889379 -0.50973893 -0.71440144 -0.67963642
"WALKING_UPSTAIRS" 4 0.1791572 -0.02288726 -0.15567491 -0.14398891 -0.10881823 -0.34102801 0.93988386 -0.24070373 0.083638241 -0.98191428 -0.97599937 -0.93373365 0.083283011 0.27431777 -0.21024173 -0.27737328 -0.13395986 -0.6803048 -0.30773389 -0.065820496 -0.013085656 -0.39623087 -0.46227544 -0.49771191 0.28484948 -0.074432099 0.13923517 -0.45936228 -0.84083309 -0.48527589 -0.11982243 -0.16765603 -0.11982243 -0.16765603 -0.29986282 -0.3187626 -0.25905246 -0.49596127 -0.63865802 -0.74668982 -0.18432317 -0.026324353 -0.46886101 -0.12855362 -0.21326211 -0.32585355 -0.28272282 -0.12684407 -0.61870272 -0.33753464 -0.20647477 -0.74631725 -0.14725125 -0.67063605 -0.37419561 -0.47748722 -0.37041992 -0.59154835 -0.22259483 -0.26747808 -0.20722859 -0.50060908 -0.52963001 -0.55909754 -0.71060382 -0.82423159
"WALKING_UPSTAIRS" 5 0.42892529 -0.037567685 -0.16947034 -0.033746828 0.30082931 -0.2298936 0.91418806 -0.33645547 -0.031806707 -0.98340023 -0.97569872 -0.87066046 -0.26608119 -0.234818 0.1531614 -0.21073709 0.10633979 -0.51388962 -0.39584205 0.30135948 0.12613168 -0.47883936 -0.40224989 -0.23013583 0.034259907 0.013807564 -0.25501174 -0.27334845 -0.52924677 -0.13749838 0.045406374 0.078918577 0.045406374 0.078918577 -0.15742191 -0.16801399 -0.20471241 -0.3207304 -0.3896853 -0.46879165 -0.057347729 0.24429228 -0.30241667 -0.024557724 0.24795128 -0.25049108 -0.23960113 -0.051332062 -0.47599722 -0.25043295 0.20077203 -0.5492286 -0.28640693 -0.46135991 -0.080126613 -0.54084891 -0.37261971 -0.3566706 -0.031025962 -0.031977175 -0.11095196 -0.25220632 -0.3463039 -0.42020937 -0.52487312 -0.43839417
"WALKING_UPSTAIRS" 6 0.27046838 -0.01179111 -0.086065001 -0.10540121 0.12275835 -0.38397774 0.88915554 -0.38562195 -0.033586841 -0.9548985 -0.92333774 -0.86731966 -0.016350818 -0.022928922 -0.0001020048 -0.30034533 0.043673854 -0.55447939 -0.30758781 0.16310589 0.17343451 -0.45233575 -0.32633853 -0.17656325 0.24750666 -0.32686574 -0.1870037 -0.079981167 -0.41660966 -0.18395348 -0.038768855 -0.15394991 -0.038768855 -0.15394991 -0.24326344 -0.20500861 -0.23583416 -0.16644026 -0.28893354 -0.36504946 -0.27753836 0.034451146 -0.46006799 -0.045944905 0.096781359 -0.39072917 -0.36039263 -0.062524618 -0.52588234 -0.29971278 0.090552237 -0.58033366 -0.13026398 -0.28803965 -0.091543293 -0.56581962 -0.35587452 -0.28168673 -0.15462602 -0.28489986 -0.21969297 -0.19102852 -0.16884809 -0.31089989 -0.39376692 -0.37201719
"WALKING_UPSTAIRS" 7 0.28463596 -0.037816401 -0.17077877 -0.32845785 -0.41130645 -0.18491318 0.84762074 -0.30592777 -0.33738171 -0.96673898 -0.97298506 -0.97014283 -0.21751332 0.014911304 0.21528308 -0.43685609 -0.50960596 -0.63912673 -0.38026137 0.19456627 0.45782525 -0.48192822 -0.56420782 -0.49489287 0.038966365 -0.075636292 -0.079271499 -0.6201189 -0.70760723 -0.675173 -0.25990598 -0.33703925 -0.25990598 -0.33703925 -0.4721416 -0.50654722 -0.29332593 -0.47794238 -0.67215948 -0.72811767 -0.35078465 -0.4715039 -0.34800911 -0.31973937 -0.41780227 -0.16427914 -0.4939815 -0.56317676 -0.5921743 -0.42775939 -0.4836492 -0.68565061 -0.45567897 -0.60997798 -0.51319545 -0.49438081 -0.54115675 -0.53507575 -0.34495671 -0.43524999 -0.48410939 -0.53960677 -0.58488453 -0.49840194 -0.71742157 -0.76144581
"WALKING_UPSTAIRS" 8 0.34407712 0.058712913 -0.13827974 -0.22575348 0.39130363 0.13554881 0.78845877 -0.26765222 -0.40288824 -0.95735051 -0.96218136 -0.95086205 0.28140276 -0.13369851 -0.33163366 -0.32356868 -0.10435139 -0.42389723 -0.20180055 0.0087431013 0.29404737 -0.23717546 -0.33598277 0.72619078 -0.42819546 0.22710766 1 -0.47815619 -0.57211782 -0.42854004 0.11838541 -0.31229268 0.11838541 -0.31229268 -0.20988844 -0.37279382 0.15780934 -0.21122114 -0.50210536 -0.62010642 -0.31173891 0.20886972 -0.087553492 -0.19427324 0.39249292 0.16184735 -0.3653513 -0.17374118 -0.36678717 -0.33941122 -0.087184138 -0.47905844 -0.12569986 -0.34797603 0.82260889 -0.274551 -0.33332725 0.53570305 -0.32771033 -0.41024914 -0.32166994 -0.44885813 -0.36077064 -0.24918673 -0.58873443 -0.69480185
"WALKING_UPSTAIRS" 9 0.28114428 -0.012604801 -0.078612997 -0.27315111 -0.47141384 -0.069607698 0.82220415 0.091316829 -0.41996398 -0.97532916 -0.95141944 -0.87559439 -0.1934268 0.049322184 0.45890809 -0.26563567 -0.6664545 -0.62589189 -0.49865054 -0.16950588 0.45800654 -0.34702626 -0.19311847 -0.43048992 -0.0059845307 -0.01010488 -0.23422375 -0.6685284 -0.62182041 -0.65269687 -0.2092223 -0.27059491 -0.2092223 -0.27059491 -0.38472801 -0.4692087 -0.0039455746 -0.37498822 -0.62026164 -0.6922122 -0.25109321 -0.54068298 -0.24541076 -0.28194091 -0.470217 -0.050917672 -0.35162713 -0.69294222 -0.58173533 -0.24301617 -0.65922861 -0.66900377 -0.48880307 -0.34421651 -0.40849995 -0.32621708 -0.11809309 -0.48983315 -0.28915113 -0.37344038 -0.44137626 -0.50954632 -0.55217986 -0.37482795 -0.67717779 -0.73578773
"WALKING_UPSTAIRS" 10 0.36741725 0.0086152695 -0.15287515 -0.27352673 -0.2000179 0.031874361 0.92224758 0.15237864 0.010569341 -0.97044902 -0.97883861 -0.83419228 -0.21452724 -0.023310039 0.011201815 -0.2513787 -0.33309892 -0.61308675 -0.33594984 -0.18592813 0.069426243 -0.50226185 0.023183834 -0.50360652 0.0026438672 0.17334312 0.15203725 -0.48658809 -0.62174551 -0.57849084 -0.11149511 -0.30465822 -0.11149511 -0.30465822 -0.34939609 -0.28672392 -0.083430887 -0.22655346 -0.5622463 -0.66210377 -0.21886048 -0.22262939 -0.28226882 -0.29615588 -0.23834846 0.10201765 -0.24229068 -0.32233027 -0.52267816 -0.33119037 -0.39588241 -0.71552063 -0.38555353 -0.29849202 -0.46764801 -0.53938795 0.17183104 -0.56125824 -0.28001007 -0.42639169 -0.21572004 -0.39404616 -0.31155089 -0.30112732 -0.64957486 -0.70358063
"WALKING_UPSTAIRS" 11 0.30604485 -0.036233947 -0.066491435 -0.27019827 -0.17334378 -0.236183 0.8890357 -0.36715275 0.11436156 -0.97892171 -0.97268063 -0.93862913 -0.072036735 -0.058614392 0.059894415 -0.51455437 -0.4503906 -0.80131644 -0.061188005 0.011954152 0.10024055 -0.45493104 -0.28213394 -0.6608404 0.38107845 -0.25736837 -0.17416532 -0.68006091 -0.82433271 -0.76001853 -0.1904509 -0.27522916 -0.1904509 -0.27522916 -0.56079417 -0.51426268 -0.32195764 -0.34429427 -0.77825931 -0.78740485 -0.40416043 -0.26985254 -0.5976961 -0.22356546 -0.17746184 -0.14170908 -0.54601347 -0.45969869 -0.78677964 -0.52435402 -0.4786217 -0.8138115 -0.23212027 -0.53811734 -0.62936743 -0.52751026 -0.16697694 -0.70273293 -0.33376032 -0.35666162 -0.53501727 -0.49130096 -0.47531499 -0.37215522 -0.78162577 -0.81041925
